Title,Geek Rating,Avg Rating,Num Ratings
8113,6.37,6.85,1647
5976,6.37,8.03,494
16763,6.368,6.8,1813
1239,6.368,7.57,678
14462,6.367,7.03,1282
17238,6.367,6.76,2061
16392,6.366,7.55,793
8791,6.366,6.99,1390
5923,6.366,7.0,1301
13933,6.365,6.82,1680
20474,6.365,7.01,1317
16887,6.365,6.58,9277
343,6.365,7.16,997
4311,6.362,6.96,1367
3924,6.362,6.77,2189
3114,6.362,6.7,2342
12442,6.361,7.68,724
2264,6.36,6.88,1543
19360,6.36,7.17,1033
14881,6.36,7.26,1063
9086,6.36,6.77,2055
14555,6.359,7.98,503
1093,6.359,6.63,3105
18673,6.359,6.65,2831
5686,6.358,7.09,1174
20130,6.358,7.22,971
169,6.357,7.43,760
20022,6.357,6.97,1266
7275,6.357,6.63,2943
Carrom,6.357,7.01,1190
10783,6.356,7.25,891
17480,6.356,6.55,5398
898,6.356,6.66,2456
10744,6.355,6.67,2690
18904,6.355,6.62,3437
1952,6.355,7.1,1115
19706,6.355,7.34,945
19215,6.354,6.78,1782
14119,6.353,7.0,1213
8676,6.353,7.05,1192
14620,6.353,6.91,1393
Field Commander: Napoleon,6.352,7.8,570
20166,6.352,6.62,4484
12325,6.352,6.73,2054
19744,6.351,6.55,4389
13356,6.351,7.03,1199
8610,6.351,6.54,4385
10237,6.35,6.62,2953
8833,6.35,6.98,1196
10034,6.35,7.16,924
9748,6.35,6.82,1931
17756,6.349,7.45,736
1589,6.349,6.92,1362
661,6.348,7.41,819
18670,6.348,7.12,1001
11824,6.348,6.77,1992
5975,6.348,7.67,625
10444,6.347,6.74,1997
13594,6.346,7.96,518
15494,6.346,6.84,1663
19165,6.345,7.67,615
8015,6.345,7.23,858
17860,6.342,6.57,4784
17476,6.341,7.73,582
11897,6.34,6.99,1190
4324,6.338,6.97,1276
6501,6.337,6.61,2704
10459,6.336,6.8,1639
12788,6.336,6.8,1557
20350,6.336,7.15,942
17376,6.335,6.83,1509
5879,6.335,6.67,2773
16481,6.335,6.98,1301
20331,6.332,6.64,2793
1771,6.328,6.93,1609
14544,6.328,6.49,7767
10846,6.327,6.71,2046
20028,6.327,6.91,1519
10343,6.327,6.73,1901
12348,6.326,6.9,1347
9462,6.326,6.81,1495
4890,6.325,7.15,944
9069,6.325,6.96,1369
16447,6.324,7.68,578
7816,6.324,7.47,647
12024,6.323,7.61,597
6859,6.322,7.16,889
5877,6.322,6.69,2277
13409,6.321,7.07,959
6298,6.321,6.66,3205
9670,6.319,6.97,1128
1474,6.318,7.04,1058
12311,6.318,6.57,3169
14635,6.318,6.74,2084
13617,6.318,6.81,1533
18632,6.317,6.67,2099
18343,6.316,7.22,855
10752,6.315,6.49,4790
12146,6.315,6.54,3420
12976,6.314,6.79,1492
12251,6.313,7.85,518
12729,6.312,6.83,1394
15707,6.311,6.75,1712
8020,6.311,7.17,871
9778,6.31,6.91,1245
13487,6.31,6.73,1694
5907,6.31,6.98,1266
5638,6.31,6.61,2551
17113,6.309,6.81,1584
12436,6.309,6.48,6117
6738,6.309,7.46,648
14581,6.309,7.53,659
19938,6.308,6.61,2458
8209,6.308,7.35,703
17511,6.307,7.89,488
10113,6.307,7.43,700
6369,6.307,6.78,1729
12728,6.307,7.01,1079
707,6.305,6.7,2126
13589,6.304,6.76,1752
129,6.304,7.86,452
3133,6.303,6.92,1167
17863,6.303,7.2,953
3169,6.303,6.84,1396
11490,6.303,7.22,913
4840,6.302,7.27,822
7217,6.301,6.7,2132
12405,6.3,6.9,1168
4658,6.3,6.89,1252
2021,6.3,6.74,1755
15535,6.299,6.77,1636
1457,6.299,6.58,2661
1955,6.297,6.78,1470
8162,6.297,6.59,2643
16279,6.297,7.32,720
5689,6.297,7.16,914
14078,6.296,6.96,1165
14095,6.295,6.79,1599
18933,6.293,7.22,822
1742,6.293,6.96,1533
10909,6.293,7.51,720
1513,6.292,7.57,591
19107,6.29,7.27,747
3873,6.289,7.07,935
2511,6.289,6.71,1674
12317,6.288,6.86,1233
4086,6.288,6.74,1618
15295,6.288,7.09,926
5780,6.288,7.35,762
13603,6.287,6.91,1157
18372,6.286,6.89,1143
9440,6.286,6.47,4326
13384,6.286,7.39,647
9466,6.284,7.42,607
12321,6.284,6.63,2044
8282,6.283,6.89,1156
5782,6.282,7.32,779
3785,6.281,6.63,2137
1370,6.28,7.93,439
7940,6.279,6.82,1346
10611,6.279,6.72,1686
7425,6.278,6.62,2314
6500,6.278,7.45,616
19382,6.277,6.5,3435
12336,6.277,7.1,877
2064,6.277,8.32,355
17623,6.276,7.8,521
2708,6.275,6.57,2443
2231,6.274,7.17,895
8989,6.274,7.15,779
3838,6.273,6.85,1303
6585,6.272,7.09,869
8997,6.271,6.6,2327
18501,6.27,6.48,3519
5665,6.27,6.75,1587
6284,6.27,6.64,2537
13765,6.268,6.65,1824
3243,6.268,7.27,714
8387,6.268,7.03,1159
8959,6.268,6.75,1416
11256,6.268,7.49,656
8316,6.268,6.53,3008
16953,6.268,6.89,1332
11333,6.268,6.56,2385
19500,6.267,7.11,840
13547,6.266,6.7,1714
11326,6.266,6.61,2071
19452,6.265,6.91,1099
19590,6.264,6.64,2382
17964,6.264,6.62,2094
4879,6.263,8.45,364
3880,6.263,6.64,1917
13221,6.263,7.26,716
12239,6.263,6.99,940
13543,6.262,7.76,509
9682,6.262,6.85,1212
18392,6.262,6.69,1590
17586,6.262,7.23,730
14569,6.261,6.94,1034
6736,6.261,7.55,573
9617,6.261,7.08,956
Carcassonne: Wheel of Fortune,6.26,7.08,871
5680,6.26,7.48,677
11851,6.26,6.58,2243
12004,6.259,7.0,922
9851,6.259,6.94,999
17245,6.259,6.55,2544
14319,6.259,7.66,522
10632,6.259,7.56,561
6562,6.258,6.54,2451
17048,6.258,6.93,1038
14018,6.258,6.7,1603
4076,6.257,6.46,3888
16615,6.257,7.41,715
12689,6.257,6.57,2222
1084,6.255,7.01,1000
2758,6.255,7.08,894
13171,6.254,6.4,6349
12938,6.254,6.62,2293
13034,6.253,6.57,2249
14659,6.251,7.07,824
19983,6.251,6.89,1177
6070,6.25,6.88,1069
11105,6.249,6.81,1219
569,6.249,7.0,980
3021,6.249,6.45,3813
11779,6.249,6.73,1446
3999,6.248,6.52,2559
19401,6.248,7.21,740
10099,6.247,7.12,814
18708,6.247,6.83,1238
2966,6.246,6.84,1117
16850,6.245,6.59,2016
3560,6.245,6.81,1299
14133,6.244,6.78,1536
7332,6.244,6.47,3324
9500,6.243,6.57,2312
7669,6.243,6.75,1288
10213,6.243,8.12,396
270,6.243,7.05,933
4417,6.242,7.21,716
19121,6.242,7.42,663
10914,6.241,6.55,2226
3447,6.241,7.12,788
17032,6.241,6.52,2414
12099,6.241,7.55,555
438,6.24,6.51,2602
19148,6.24,8.34,343
11280,6.24,7.08,950
11102,6.239,6.73,1428
13082,6.238,6.61,1842
5668,6.238,6.54,2495
20146,6.238,7.52,612
17173,6.237,6.67,1581
15608,6.237,6.44,3258
4556,6.236,7.8,467
17628,6.236,6.85,1246
16069,6.235,6.84,1400
6964,6.235,7.27,725
10441,6.233,6.81,1161
526,6.232,6.43,4531
15995,6.232,7.37,652
13508,6.232,6.91,991
13961,6.232,6.36,6754
7947,6.231,7.17,723
7566,6.23,6.87,1113
10400,6.23,6.79,1206
7721,6.23,6.38,9366
19087,6.23,6.84,1106
15338,6.23,7.28,672
16778,6.229,6.77,1228
5630,6.228,6.49,2586
2464,6.227,7.66,502
20106,6.227,6.64,1658
3580,6.226,6.51,2732
7081,6.226,7.42,595
9059,6.225,7.16,761
5778,6.225,7.51,576
5321,6.224,6.76,1240
8054,6.224,7.06,851
4132,6.224,7.26,772
20025,6.224,6.91,1005
12157,6.223,7.07,779
12603,6.223,6.84,1038
10575,6.222,7.09,877
2736,6.222,6.86,1309
5881,6.222,7.21,769
17406,6.221,6.92,1040
3558,6.221,6.76,1362
13024,6.221,6.59,1767
18197,6.22,8.08,371
19450,6.219,6.98,839
6457,6.219,6.89,975
20575,6.219,7.38,594
17251,6.217,7.05,807
16376,6.216,7.16,749
8786,6.216,7.6,502
7942,6.215,7.01,783
20008,6.215,6.66,1549
14808,6.215,6.31,19082
17327,6.214,8.18,368
17104,6.214,6.5,2375
19092,6.214,6.91,915
9929,6.213,6.35,6674
12101,6.212,7.28,640
7504,6.212,6.6,1873
2287,6.211,6.69,1358
10312,6.211,7.47,594
12447,6.21,7.07,772
3610,6.21,6.76,1166
17169,6.21,6.87,997
13552,6.21,6.78,1145
13580,6.21,7.9,412
17753,6.21,6.76,1188
18992,6.21,6.58,1987
15365,6.208,7.13,727
18581,6.208,6.77,1132
141,6.208,7.92,367
8568,6.207,6.9,968
12631,6.207,6.79,1143
7894,6.207,6.85,966
16059,6.206,6.6,1970
8649,6.205,7.21,637
11130,6.205,6.36,4590
3382,6.205,6.5,2336
Escape from Colditz,6.204,6.6,2044
19930,6.203,6.69,1303
15203,6.203,7.02,785
2333,6.203,7.12,715
3932,6.202,6.92,932
3885,6.201,6.71,1405
9442,6.201,6.74,1190
12467,6.2,6.95,861
2746,6.197,6.37,7386
8375,6.197,7.21,807
3390,6.196,7.25,619
8273,6.196,6.44,2628
6275,6.195,6.57,1736
330,6.195,6.97,796
15644,6.194,7.6,470
18320,6.194,7.41,575
1354,6.194,7.11,688
2459,6.193,6.91,882
2386,6.193,6.86,998
11896,6.192,7.95,388
15154,6.192,6.4,3357
20162,6.192,6.67,1652
17702,6.191,6.86,1050
8245,6.191,6.43,2918
7435,6.191,6.65,1334
13274,6.19,8.16,564
15741,6.19,6.88,990
17467,6.19,6.66,1317
4930,6.189,7.3,607
13744,6.188,7.15,644
11013,6.188,6.77,1066
4452,6.188,7.54,486
12248,6.187,6.85,932
10078,6.187,7.0,815
1900,6.187,6.35,5136
15651,6.186,6.58,1571
14214,6.185,6.46,2470
11272,6.185,6.38,3258
1753,6.184,6.66,1736
35,6.184,6.6,1604
2590,6.183,7.11,720
1904,6.183,7.9,390
20067,6.183,6.87,903
17296,6.182,6.87,904
13536,6.182,6.65,1356
692,6.182,6.8,1021
1481,6.181,7.12,696
1584,6.181,7.24,613
3593,6.181,6.41,2932
8628,6.181,7.21,608
734,6.18,6.88,1022
2881,6.18,6.64,1504
699,6.18,6.9,870
1876,6.18,6.39,3902
15090,6.179,7.14,702
29,6.179,6.57,1729
143,6.178,7.28,535
864,6.178,6.43,2432
4307,6.177,6.82,985
12657,6.176,6.44,2420
5579,6.175,6.84,930
6549,6.174,8.22,404
11808,6.174,6.99,902
8837,6.174,6.55,1724
16433,6.173,6.58,1516
5784,6.173,7.38,564
5742,6.173,6.66,1341
6717,6.173,7.0,773
7846,6.172,6.7,1182
14552,6.172,6.72,1118
1200,6.172,6.86,880
12710,6.172,6.51,1938
19871,6.172,7.97,357
5088,6.172,6.77,1022
772,6.171,6.41,3213
3934,6.171,7.32,544
18736,6.17,6.49,1870
654,6.17,7.03,707
7386,6.17,6.47,2086
19446,6.17,6.88,886
17259,6.17,6.5,2033
4593,6.17,7.64,451
131,6.17,7.55,432
10811,6.169,6.62,1335
2539,6.169,6.78,1124
3267,6.169,6.51,1909
2157,6.169,6.97,889
12353,6.168,7.1,669
10940,6.168,6.59,1421
19647,6.168,7.69,582
9141,6.168,6.55,1609
10844,6.167,6.85,872
7633,6.166,6.54,1628
12103,6.166,6.52,1751
14065,6.166,6.51,1931
5776,6.165,7.6,469
19512,6.165,6.67,1285
3930,6.164,7.62,425
18256,6.164,7.06,687
14448,6.164,6.3,7931
17161,6.164,6.48,2252
12054,6.163,7.2,564
15881,6.162,6.79,1131
16462,6.162,6.75,1017
19295,6.162,7.02,735
1896,6.162,7.27,519
8159,6.162,6.94,792
13768,6.161,7.31,529
179,6.161,6.67,1223
4057,6.16,6.71,1209
4017,6.16,6.47,2044
5751,6.159,6.59,1641
7667,6.159,6.46,2163
7557,6.158,6.82,937
11526,6.157,6.62,1335
1211,6.157,6.66,1335
6917,6.157,7.11,747
12663,6.156,6.77,965
7515,6.156,6.76,980
16727,6.156,6.49,1889
17291,6.156,6.57,1452
12883,6.154,8.2,310
2424,6.154,7.05,688
17857,6.153,7.41,471
10361,6.153,6.3,4731
17923,6.152,6.91,783
12761,6.152,7.25,572
12861,6.152,6.62,1268
10764,6.151,7.14,667
17278,6.151,6.6,1391
9739,6.151,7.47,434
12884,6.15,7.31,530
19761,6.149,7.5,450
11115,6.147,6.56,1470
15924,6.147,6.43,3324
8158,6.146,7.02,687
6666,6.145,7.39,516
15192,6.145,7.3,515
4740,6.144,7.26,603
4592,6.144,6.77,920
13680,6.144,6.46,2041
20046,6.144,6.71,1090
18111,6.144,7.04,657
2420,6.143,7.02,715
12932,6.143,6.43,2303
1619,6.143,6.52,1548
19368,6.142,7.36,547
12655,6.142,7.51,475
13406,6.142,6.4,2201
6810,6.142,7.47,454
16802,6.141,6.28,7179
15290,6.141,7.37,539
11004,6.141,6.53,1544
8957,6.14,6.51,1679
9105,6.14,6.96,713
18941,6.14,7.19,607
11793,6.14,7.86,365
967,6.139,7.23,637
4960,6.139,7.53,415
1748,6.139,6.51,2230
12908,6.139,6.77,906
7018,6.138,6.47,1924
12111,6.138,6.47,1874
15142,6.137,6.66,1159
13732,6.137,6.44,1908
4793,6.137,6.48,1694
1164,6.137,7.98,323
17253,6.136,7.39,530
11573,6.134,6.94,728
18424,6.134,7.16,577
11880,6.134,6.78,1304
6319,6.134,7.53,437
5927,6.133,7.23,649
14682,6.132,6.91,749
6621,6.132,6.53,1416
13679,6.132,6.98,689
16884,6.132,6.41,4283
7401,6.131,6.93,765
17755,6.131,7.02,702
9657,6.131,6.45,2493
15668,6.129,7.5,455
6853,6.129,7.74,421
8614,6.128,7.39,465
8665,6.128,7.6,435
9662,6.128,6.54,1471
14206,6.128,6.47,2652
15040,6.128,7.04,641
3256,6.127,6.89,783
4241,6.127,6.73,962
13254,6.126,6.57,1269
5729,6.126,6.7,1001
18042,6.126,8.43,298
20476,6.125,6.24,11608
39,6.125,6.47,1714
32,6.123,6.68,1020
9224,6.123,6.78,855
2210,6.122,6.67,1105
14665,6.122,6.82,804
1326,6.122,8.71,266
2534,6.122,6.74,1001
6301,6.122,6.92,833
10279,6.121,6.89,736
2153,6.121,6.92,827
11864,6.12,6.63,1138
4893,6.12,7.16,559
3309,6.12,6.66,1073
14662,6.119,6.72,925
10894,6.119,6.41,2250
2306,6.118,6.4,2112
5578,6.118,7.76,382
16375,6.118,7.15,537
8296,6.118,7.44,430
8968,6.118,7.41,441
5824,6.118,6.67,1133
10080,6.116,7.82,347
14877,6.116,7.02,664
20236,6.116,7.36,449
7594,6.115,6.93,661
14947,6.114,6.56,1308
2248,6.113,6.5,1435
1656,6.113,6.51,1478
15461,6.113,7.82,360
8371,6.113,6.48,2058
5681,6.113,7.01,744
2791,6.113,6.52,1398
12998,6.113,7.55,422
18739,6.113,7.07,584
3906,6.113,7.06,580
4967,6.112,7.5,449
2458,6.112,6.63,1120
6929,6.112,6.97,711
5244,6.112,6.87,727
11928,6.112,6.68,1002
10869,6.111,6.37,2429
17816,6.111,6.6,1160
9918,6.111,7.04,603
9218,6.111,7.19,523
17084,6.111,6.79,862
16283,6.11,7.35,440
19187,6.109,6.68,978
17276,6.109,7.66,368
17485,6.108,6.55,1252
13831,6.107,7.07,654
6200,6.107,6.63,1043
Time of Soccer,6.107,7.77,344
13872,6.105,6.77,824
12578,6.105,7.42,451
8869,6.105,7.14,552
11856,6.105,6.89,718
12058,6.104,6.53,1275
10233,6.103,6.39,2036
5531,6.103,7.38,460
5946,6.103,7.24,483
7377,6.102,7.05,612
5432,6.102,6.89,700
1391,6.102,7.32,541
16598,6.101,6.96,624
6244,6.101,6.51,1382
14221,6.099,7.23,541
9050,6.099,6.37,2159
6715,6.098,7.06,598
18924,6.097,7.74,354
18022,6.097,7.75,366
20559,6.096,6.49,1381
14201,6.096,6.84,847
18456,6.096,6.46,1649
4799,6.096,6.57,1205
12031,6.095,6.45,1627
12019,6.095,7.2,529
4100,6.095,6.95,663
16999,6.094,8.04,356
694,6.093,7.58,368
10890,6.093,7.72,348
Malifaux (second edition),6.092,8.37,255
18136,6.092,6.96,612
1678,6.092,6.51,1289
13901,6.091,6.85,685
7799,6.091,6.57,1267
13411,6.091,6.91,638
14345,6.091,6.91,639
19596,6.091,6.71,960
1574,6.091,7.56,379
12375,6.091,6.77,816
6324,6.091,6.56,1206
17368,6.09,6.54,1216
17729,6.09,6.8,825
11369,6.089,6.26,5423
17950,6.088,6.78,1130
6363,6.088,7.03,620
16877,6.088,6.56,1195
18090,6.087,6.99,576
16604,6.087,6.69,884
16451,6.086,6.44,1490
11181,6.085,6.63,955
13879,6.085,6.46,1454
19221,6.084,6.88,708
4459,6.084,6.61,1033
6067,6.084,6.52,1259
3462,6.084,6.79,780
2316,6.084,6.72,845
1569,6.084,6.93,630
7641,6.083,7.08,549
13489,6.083,6.7,915
10740,6.082,7.62,374
2412,6.082,6.86,669
110,6.081,7.0,619
2805,6.081,7.36,406
9939,6.081,6.59,1083
4125,6.081,6.6,1038
15466,6.081,6.95,656
14439,6.08,6.44,1570
368,6.08,7.09,542
14302,6.08,7.35,429
14102,6.08,6.66,927
4418,6.08,6.45,1470
12634,6.08,6.84,676
14584,6.079,6.46,1330
4865,6.078,6.44,1409
16434,6.077,6.47,1341
19806,6.077,7.17,501
4285,6.077,6.86,654
10472,6.077,6.99,630
4936,6.076,6.45,1495
14554,6.076,7.36,420
7600,6.076,6.21,4354
15138,6.074,6.62,991
19116,6.074,6.89,666
14381,6.074,6.39,1915
16035,6.073,6.52,1280
6274,6.073,6.5,1232
4780,6.073,7.68,358
19743,6.073,6.96,572
1735,6.073,6.98,676
11309,6.072,6.55,1146
9581,6.072,6.38,1854
7322,6.071,6.66,848
19550,6.071,7.01,578
12755,6.07,6.56,1332
7211,6.07,6.39,1688
10345,6.07,6.63,915
13468,6.07,7.1,500
4014,6.069,7.83,317
4317,6.069,6.83,719
13839,6.069,6.56,1373
5925,6.068,6.49,1316
3314,6.068,6.23,13615
6033,6.068,6.86,652
1095,6.068,6.88,661
14519,6.068,6.43,1554
3010,6.067,6.72,807
14045,6.067,6.52,1484
10917,6.066,6.58,1097
13349,6.066,6.42,1597
18796,6.066,6.79,696
13107,6.066,6.79,766
17063,6.064,6.42,1460
9444,6.064,6.98,556
4446,6.064,6.72,784
12545,6.064,6.81,699
13674,6.063,6.94,610
Small City,6.063,7.57,345
14951,6.063,6.99,587
3694,6.062,7.12,549
12217,6.061,6.69,827
243,6.061,6.56,1027
3159,6.061,7.01,544
10820,6.061,7.23,475
9503,6.06,6.39,1596
9409,6.06,7.06,665
9572,6.06,7.07,549
2942,6.059,6.85,644
16835,6.059,8.41,294
546,6.059,6.64,892
12093,6.059,6.89,657
6863,6.058,6.62,916
14316,6.058,6.66,974
14370,6.058,6.37,1955
14430,6.057,7.31,395
20141,6.057,7.69,362
12478,6.056,6.65,923
17742,6.056,6.64,858
5841,6.056,7.45,479
5538,6.056,6.48,1216
11920,6.056,6.7,810
11781,6.056,6.76,700
3844,6.055,6.23,4549
19910,6.055,6.45,1336
14528,6.054,7.15,560
12189,6.054,7.07,547
18118,6.054,7.03,559
11167,6.054,6.68,831
3541,6.053,6.47,1208
5904,6.053,7.48,424
2346,6.053,6.4,1685
8795,6.053,6.46,1300
2937,6.051,7.88,286
5827,6.051,6.18,5584
3023,6.051,7.09,520
1669,6.05,6.47,1156
2901,6.05,7.02,570
BATTALIA: The Creation,6.049,7.93,494
4855,6.049,7.47,345
16837,6.049,6.43,1395
19961,6.048,8.01,294
14325,6.048,6.77,691
2574,6.047,7.11,528
8816,6.046,6.53,1067
10216,6.046,7.18,442
16281,6.045,7.18,453
8246,6.045,7.59,320
8244,6.045,6.84,609
18202,6.044,6.47,1376
13750,6.044,6.61,887
W1815,6.044,7.59,335
19811,6.044,6.92,562
15409,6.044,6.54,993
4007,6.043,6.63,883
66,6.043,6.44,1328
13223,6.043,7.28,404
Zug um Zug: Deutschland,6.042,7.83,301
15774,6.042,6.91,562
19094,6.042,6.59,925
9946,6.042,6.58,997
18376,6.042,6.41,1322
17244,6.042,6.92,560
629,6.041,6.67,993
1941,6.04,6.77,652
7959,6.04,7.09,527
3591,6.039,7.94,293
3916,6.039,6.6,843
19341,6.039,6.66,790
8225,6.038,6.71,739
11672,6.038,6.29,3816
10086,6.038,6.49,1090
2640,6.037,6.18,5239
3571,6.037,6.35,2004
9646,6.037,6.98,513
2685,6.036,6.39,1449
10447,6.036,6.53,1004
4444,6.036,6.64,816
7962,6.035,6.48,1165
9396,6.035,7.01,516
11183,6.035,6.43,1304
2845,6.034,6.9,605
8318,6.034,7.54,376
3535,6.034,6.91,559
5930,6.033,6.52,1145
12759,6.033,6.46,1413
10303,6.033,6.45,1237
18324,6.032,6.19,3452
2004,6.032,7.25,469
19536,6.032,6.65,910
9366,6.032,6.76,683
Kuhhandel Master,6.031,6.82,640
5929,6.03,7.46,393
14140,6.03,7.07,472
13414,6.03,6.79,785
1228,6.03,6.97,503
20385,6.03,6.94,552
11170,6.029,6.79,674
16955,6.029,7.64,341
19100,6.029,6.36,1481
20279,6.029,6.5,1042
19001,6.029,6.8,627
18693,6.029,7.21,409
11867,6.029,6.73,695
16825,6.028,7.17,401
17593,6.028,7.57,335
15070,6.027,6.74,684
4760,6.027,7.98,308
11514,6.026,6.56,927
15288,6.026,8.08,307
19592,6.025,6.38,1957
3724,6.025,6.34,1582
207,6.025,7.16,460
11197,6.025,6.6,804
18158,6.025,6.75,683
10920,6.024,6.29,1915
6230,6.024,6.87,580
13028,6.024,6.68,716
18104,6.024,6.52,1343
Dojo Kun,6.023,7.32,404
10263,6.023,6.9,544
3184,6.023,6.33,1858
15578,6.023,7.76,300
4620,6.023,6.46,1276
4011,6.023,7.79,294
12161,6.023,7.33,353
1517,6.022,7.47,355
15891,6.022,7.34,392
15802,6.021,6.49,1070
18547,6.021,6.31,1701
19461,6.021,6.86,561
13379,6.02,6.57,883
8634,6.02,6.85,566
4135,6.02,6.74,674
3729,6.02,6.61,807
886,6.02,6.43,1254
13309,6.02,6.49,1108
11762,6.02,6.37,2064
3044,6.019,6.9,626
1709,6.018,7.46,350
18222,6.018,7.39,355
1257,6.018,7.07,550
20001,6.018,6.67,811
9028,6.018,7.29,379
12290,6.017,6.6,882
17864,6.017,7.41,394
8830,6.017,6.46,1109
1911 Amundsen vs Scott,6.017,6.93,566
17972,6.016,7.06,478
8324,6.016,7.6,301
15403,6.016,6.4,1509
17153,6.016,6.83,591
19947,6.015,6.72,724
9245,6.015,6.72,799
16482,6.014,6.6,803
1746,6.014,6.39,1643
17120,6.014,6.44,1273
17241,6.013,6.34,1435
20312,6.013,7.92,238
574,6.013,7.21,411
12668,6.012,6.39,1274
4040,6.012,6.58,967
19227,6.012,6.77,603
5911,6.011,6.5,1307
2025,6.011,7.08,455
9510,6.01,6.16,5204
16092,6.009,6.49,973
18795,6.009,7.55,312
15980,6.009,6.54,1025
9222,6.008,6.8,642
16960,6.008,6.38,1451
9305,6.008,6.5,1112
12007,6.008,6.41,1236
2308,6.008,6.36,1360
12095,6.008,6.78,636
19077,6.008,6.52,893
363,6.008,6.89,590
15310,6.007,6.98,491
8944,6.007,7.03,468
4728,6.007,8.24,243
1161,6.006,6.42,1177
A Victory Denied,6.006,7.42,330
2006,6.006,7.48,343
148,6.006,7.57,292
10185,6.006,7.12,436
10599,6.005,6.56,813
19475,6.005,6.74,712
12652,6.005,6.66,709
2143,6.005,6.29,1881
10692,6.005,6.59,778
1975,6.004,7.49,309
1300,6.004,6.35,1411
11613,6.004,7.05,476
12735,6.004,7.82,275
14212,6.004,6.94,520
19375,6.003,8.08,350
5659,6.003,6.89,579
9464,6.003,6.62,747
3904,6.002,6.42,1039
6178,6.002,6.37,1223
12102,6.002,7.03,448
10356,6.001,6.49,931
7367,6.001,7.23,393
8270,6.001,6.99,465
2867,6.0,6.3,1534
19904,6.0,6.91,503
16920,6.0,7.87,266
17247,6.0,7.63,306
12887,5.999,6.92,503
7810,5.999,6.54,874
1928,5.998,6.41,1232
1744,5.998,6.74,700
4835,5.998,6.63,1040
11810,5.998,6.72,632
10093,5.997,6.88,519
13556,5.997,6.43,1078
4751,5.997,7.48,323
3428,5.997,8.19,249
5243,5.995,7.37,332
19105,5.995,7.75,263
17496,5.995,7.99,245
18563,5.995,6.23,2157
1897,5.994,6.41,1166
6266,5.994,8.73,183
13311,5.994,6.68,729
17177,5.994,7.84,263
12999,5.993,8.11,244
5508,5.993,6.88,493
15874,5.993,7.32,369
18671,5.991,7.35,324
19010,5.991,6.53,828
Hands in the Sea,5.991,8.13,221
19935,5.99,6.9,514
5494,5.99,7.0,469
6423,5.99,6.37,1375
92,5.99,8.71,163
7859,5.99,6.61,751
10552,5.989,6.76,597
16359,5.989,7.53,305
2442,5.989,6.39,1147
18423,5.989,6.49,914
19154,5.988,7.69,269
1620,5.987,6.59,749
7925,5.987,6.23,1795
7993,5.986,8.05,230
15148,5.986,6.43,1031
17741,5.986,7.41,321
13988,5.986,7.25,368
8293,5.986,6.23,1930
19494,5.985,6.31,1443
14718,5.985,6.13,5835
13923,5.985,6.68,633
7661,5.985,6.37,1156
5968,5.984,6.63,761
15,5.984,6.41,1049
10683,5.984,6.52,845
14613,5.983,7.44,351
6430,5.983,6.31,1337
12600,5.983,7.31,351
10719,5.983,6.57,799
11096,5.982,6.6,710
3167,5.982,7.24,347
9732,5.982,6.4,1068
1598,5.982,6.43,987
6638,5.982,6.79,546
7885,5.982,6.74,597
5895,5.981,6.72,659
4973,5.981,7.82,250
814,5.981,7.64,289
15738,5.981,6.76,558
2476,5.981,7.04,410
6060,5.98,6.38,1152
3894,5.98,7.76,289
6474,5.98,7.52,306
5902,5.979,6.53,993
19123,5.979,6.63,709
18618,5.979,7.52,309
678,5.979,6.68,632
14037,5.978,6.43,969
18553,5.978,6.35,1281
12294,5.978,6.22,2506
19223,5.977,6.59,703
2969,5.977,6.58,706
10337,5.977,7.23,392
18772,5.976,6.75,573
9758,5.976,8.04,217
12236,5.976,6.54,825
9357,5.976,7.0,410
14240,5.976,7.74,248
11894,5.976,6.63,729
7909,5.975,7.95,224
2449,5.974,7.7,282
2920,5.974,6.91,471
4906,5.973,6.72,628
9370,5.972,6.75,567
7043,5.972,6.61,653
2474,5.972,6.18,2363
Nobody is Perfect,5.971,6.92,486
10244,5.971,6.37,1147
1659,5.971,6.4,1036
3413,5.971,6.47,821
1760,5.971,8.43,186
1980,5.971,6.46,956
9448,5.971,6.44,897
12390,5.97,6.72,662
16499,5.97,7.03,440
11645,5.97,6.63,871
1465,5.97,6.56,738
7225,5.969,6.58,709
8205,5.969,6.47,877
510,5.969,6.92,530
1757,5.969,7.22,435
16247,5.968,6.45,1019
14190,5.967,6.3,2056
1393,5.967,6.29,1301
The Enchanted Tower,5.967,6.87,481
1520,5.967,7.84,233
19932,5.967,7.4,295
7739,5.966,6.41,938
134,5.966,8.18,192
8854,5.966,6.37,1163
7266,5.965,7.82,235
12277,5.965,6.28,1319
12786,5.965,6.59,725
4659,5.965,6.92,437
3183,5.964,7.23,345
16443,5.964,6.65,647
1733,5.963,6.51,1033
10462,5.963,6.97,427
2478,5.962,6.35,1262
3016,5.962,6.36,1362
1576,5.962,7.19,364
13428,5.962,6.69,569
17963,5.962,6.94,470
4022,5.961,6.62,651
1254,5.961,7.39,323
"Crusade and Revolution: The Spanish Civil War, 1936-1939",5.961,8.35,192
62,5.96,6.54,740
15628,5.96,7.07,390
19268,5.96,6.86,475
10252,5.96,6.21,2300
20499,5.96,6.56,727
19258,5.96,6.41,1015
11828,5.959,6.88,474
1008,5.959,6.36,1104
2669,5.959,7.73,263
